TARGET_FID,Pop_share,Area_share,country
8750,0.016,0.038,Ethiopia
8751,0.009,0.038,Ethiopia
8752,0.007,0.038,"Ethiopia,Somalia"
8753,0.007,0.038,"Ethiopia,Somalia"
8754,0.003,0.026,Somalia
8755,0,0,
8756,0,0,
8757,0,0,
8758,0,0,
8759,0,0,
8760,0,0,
8761,0,0,
8762,0,0,
8763,0,0,
8764,0,0,
8765,0,0,
8766,0.001,0,Maldives
8767,0,0,
8768,0,0,
8769,0.061,0.002,Sri Lanka
8770,0.198,0.031,Sri Lanka
8771,0,0,
8772,0,0,
8773,0,0,
8774,0,0,
8775,0,0,
8776,0.001,0.001,India
8777,0,0,
8778,0,0,
8779,0.029,0.008,"Malaysia,Thailand"
8780,0.068,0.019,"Malaysia,Thailand"
8781,0.010,0.001,Malaysia
8782,0,0,
8783,0,0,
8784,0,0,
8785,0,0,
8786,0,0,
8787,0,0,Malaysia
8788,0.009,0.01,"Malaysia,Philippines"
8789,0.001,0,Philippines
8790,0.009,0.001,Philippines
8791,0.034,0.009,Philippines
8792,0.143,0.031,Philippines
8793,0.012,0.006,Philippines
8794,0,0,
8795,0,0,
8796,0,0,Palau
8797,0,0,Palau
8798,0,0,
8799,0,0,
8800,0,0,
8801,0,0,
8802,0,0,
8803,0,0,
8804,0,0,Federated States of Micronesia
8805,0.001,0,Federated States of Micronesia
8806,0,0,
8807,0,0,
8808,0,0,Federated States of Micronesia
8809,0.001,0,Federated States of Micronesia
8810,0,0,
8811,0,0,
8812,0,0,
8813,0,0,
8814,0,0,Marshall Islands
8815,0,0,Marshall Islands
8816,0,0,
8817,0,0,
8818,0,0,
8819,0,0,
8820,0,0,
8821,0,0,
8822,0,0,
8823,0,0,
8824,0,0,
8825,0,0,
8826,0,0,
8827,0,0,
8828,0,0,
8829,0,0,
8830,0,0,
8831,0,0,
8832,0,0,
8833,0,0,
8834,0,0,
8835,0,0,
8836,0,0,
8837,0,0,
8838,0,0,
8839,0,0,
8840,0,0,
8841,0,0,
8842,0,0,
8843,0,0,
8844,0,0,
8845,0,0,
8846,0,0,
8847,0,0,
8848,0,0,
8849,0,0,
8850,0,0,
8851,0,0,
8852,0,0,
8853,0,0,
8854,0,0,
8855,0,0,
8856,0,0,
8857,0,0,
8858,0,0,
8859,0,0,
8860,0,0,
8861,0,0,
8862,0,0,
8863,0,0,
8864,0,0,
8865,0,0,
8866,0,0,
8867,0.025,0.005,Costa Rica
8868,0.024,0.023,"Costa Rica,Panama"
8869,0.009,0.016,Panama
8870,0.027,0.014,Panama
8871,0.008,0.014,"Colombia,Panama"
8872,0.043,0.035,Colombia
8873,0.030,0.037,"Colombia,Venezuela"
8874,0.036,0.031,Venezuela
8875,0.031,0.037,Venezuela
8876,0.015,0.037,Venezuela
8877,0.016,0.037,Venezuela
8878,0.029,0.037,Venezuela
8879,0.002,0.022,"Guyana,Venezuela"
8880,0,0.002,"Guyana,Venezuela"
8881,0,0,
8882,0,0,
8883,0,0,
8884,0,0,
8885,0,0,
8886,0,0,
8887,0,0,
8888,0,0,
8889,0,0,
8890,0,0,
8891,0,0,
8892,0,0,
8893,0,0,
8894,0,0,
8895,0,0,
8896,0,0,
8897,0,0,
8898,0,0,
8899,0,0,
8900,0,0,
8901,0,0,
8902,0,0,Guinea
8903,0.065,0.025,"Guinea,Sierra Leone"
8904,0.038,0.037,"Guinea,Liberia,Sierra Leone"
8905,0.025,0.037,"Ivory Coast,Guinea,Liberia"
8906,0.012,0.037,"Ivory Coast,Guinea"
8907,0.016,0.037,"Burkina Faso,Ivory Coast"
8908,0.016,0.037,"Burkina Faso,Ivory Coast,Ghana"
8909,0.025,0.036,Ghana
8910,0.036,0.037,"Benin,Ghana,Togo"
8911,0.032,0.037,"Benin,Nigeria"
8912,0.060,0.037,Nigeria
8913,0.050,0.037,Nigeria
8914,0.088,0.037,Nigeria
8915,0.045,0.037,Nigeria
8916,0.035,0.037,"Cameroon,Nigeria,Chad"
8917,0.032,0.037,"Cameroon,Chad"
8918,0.024,0.037,Chad
8919,0.012,0.037,"Central African Republic,Chad"
8920,0.001,0.037,"Central African Republic,Chad"
8921,0.002,0.037,"Central African Republic,Sudan"
8922,0.002,0.037,"Central African Republic,Sudan,South Sudan"
8923,0.009,0.037,"Sudan,South Sudan"
8924,0.020,0.037,"Sudan,South Sudan"
8925,0.010,0.037,"Sudan,South Sudan"
8926,0.012,0.037,"Ethiopia,Sudan,South Sudan"
8927,0.048,0.037,"Ethiopia,Sudan,South Sudan"
8928,0.078,0.037,Ethiopia
8929,0.160,0.037,Ethiopia
8930,0.066,0.037,Ethiopia
8931,0.031,0.037,Ethiopia
8932,0.009,0.037,Ethiopia
8933,0.007,0.037,"Ethiopia,Somalia"
8934,0.006,0.037,Somalia
8935,0,0.01,Somalia
8936,0,0,
8937,0,0,
8938,0,0,
8939,0,0,
8940,0,0,
8941,0,0,
8942,0,0,
8943,0,0,
8944,0,0,
8945,0,0,
8946,0,0,India
8947,0,0,
8948,0.315,0.025,India
8949,0.077,0.011,"India,Sri Lanka"
8950,0.035,0.016,Sri Lanka
8951,0,0,
8952,0,0,
8953,0,0,
8954,0,0,
8955,0,0,
8956,0.001,0,India
8957,0,0,
8958,0,0,"Myanmar,Thailand"
8959,0.044,0.024,"Myanmar,Thailand"
8960,0.006,0.001,Thailand
8961,0,0,Vietnam
8962,0.077,0.011,Vietnam
8963,0.025,0.003,Vietnam
8964,0,0,
8965,0,0,
8966,0,0,
8967,0,0,
8968,0.003,0.003,Philippines
8969,0.004,0.003,Philippines
8970,0,0,Philippines
8971,0.059,0.012,Philippines
8972,0.070,0.02,Philippines
8973,0.009,0.004,Philippines
8974,0,0,
8975,0,0,
8976,0,0,
8977,0,0,Palau
8978,0,0,Federated States of Micronesia
8979,0,0,Federated States of Micronesia
8980,0,0,Federated States of Micronesia
8981,0,0,
8982,0,0,
8983,0,0,
8984,0,0,Federated States of Micronesia
8985,0,0,Federated States of Micronesia
8986,0,0,
8987,0,0,
8988,0,0,
8989,0,0,
8990,0,0,
8991,0,0,
8992,0,0,
8993,0,0,Marshall Islands
8994,0,0,
8995,0,0,Marshall Islands
8996,0,0,
8997,0,0,
8998,0,0,
8999,0,0,
9000,0,0,
9001,0,0,
9002,0,0,
9003,0,0,
9004,0,0,
9005,0,0,
9006,0,0,
9007,0,0,
9008,0,0,
9009,0,0,
9010,0,0,
9011,0,0,
9012,0,0,
9013,0,0,
9014,0,0,
9015,0,0,
9016,0,0,
9017,0,0,
9018,0,0,
9019,0,0,
9020,0,0,
9021,0,0,
9022,0,0,
9023,0,0,
9024,0,0,
9025,0,0,
9026,0,0,
9027,0,0,
9028,0,0,
9029,0,0,
9030,0,0,
9031,0,0,
9032,0,0,
9033,0,0,
9034,0,0,
9035,0,0,France
9036,0,0,
9037,0,0,
9038,0,0,
9039,0,0,
9040,0,0,
9041,0,0,
9042,0,0,
9043,0,0,
9044,0,0,
9045,0,0,
9046,0.015,0.002,Nicaragua
9047,0.031,0.028,"Costa Rica,Nicaragua"
9048,0.008,0.007,"Costa Rica,Nicaragua"
9049,0,0,
9050,0,0,
9051,0,0,
9052,0.059,0.013,Colombia
9053,0.029,0.029,"Colombia,Venezuela"
9054,0.050,0.022,"Colombia,Venezuela"
9055,0.049,0.024,Venezuela
9056,0.114,0.01,Venezuela
9057,0.016,0.005,Venezuela
9058,0.016,0.009,Venezuela
9059,0.020,0.004,"Grenada,Trinidad and Tobago,Venezuela"
9060,0,0,
9061,0,0,
9062,0,0,
9063,0,0,
9064,0,0,
9065,0,0,
9066,0,0,
9067,0,0,
9068,0,0,
9069,0,0,
9070,0,0,
9071,0,0,
9072,0,0,
9073,0,0,
9074,0,0,
9075,0,0,
9076,0,0,
9077,0,0,
9078,0,0,
9079,0,0,
9080,0,0,
9081,0.001,0.001,Guinea Bissau
9082,0.019,0.019,"Guinea,Guinea Bissau"
9083,0.034,0.037,"Guinea,Guinea Bissau"
9084,0.018,0.037,"Guinea,Mali"
9085,0.018,0.037,"Ivory Coast,Guinea,Mali"
9086,0.024,0.037,"Ivory Coast,Guinea,Mali"
9087,0.039,0.037,"Burkina Faso,Ivory Coast,Mali"
9088,0.028,0.037,"Burkina Faso,Ghana"
9089,0.046,0.037,"Burkina Faso,Ghana,Togo"
9090,0.030,0.037,"Benin,Burkina Faso,Ghana,Togo"
9091,0.021,0.037,"Benin,Burkina Faso,Niger,Nigeria"
9092,0.043,0.036,Nigeria
9093,0.110,0.037,Nigeria
9094,0.151,0.037,Nigeria
9095,0.076,0.037,Nigeria
9096,0.071,0.037,"Cameroon,Nigeria"
9097,0.054,0.037,"Cameroon,Nigeria,Chad"
9098,0.015,0.037,Chad
9099,0.005,0.037,Chad
9100,0.003,0.037,"Central African Republic,Chad"
9101,0.008,0.037,"Central African Republic,Sudan,Chad"
9102,0.013,0.037,"Sudan,South Sudan"
9103,0.011,0.037,"Sudan,South Sudan"
9104,0.013,0.037,"Sudan,South Sudan"
9105,0.012,0.037,"Sudan,South Sudan"
9106,0.009,0.037,"Sudan,South Sudan"
9107,0.010,0.037,"Ethiopia,Sudan"
9108,0.097,0.036,Ethiopia
9109,0.123,0.037,Ethiopia
9110,0.019,0.036,"Djibouti,Ethiopia"
9111,0.017,0.029,"Djibouti,Ethiopia"
9112,0.001,0.011,
9113,0.001,0.017,
9114,0.004,0.024,Somalia
9115,0.002,0.018,Somalia
9116,0,0,
9117,0,0,
9118,0,0,
9119,0,0,
9120,0,0,
9121,0,0,
9122,0,0,
9123,0,0,
9124,0,0,
9125,0,0,
9126,0.001,0,India
9127,0.082,0.004,India
9128,0.351,0.036,India
9129,0.312,0.032,India
9130,0,0,
9131,0,0,
9132,0,0,
9133,0,0,
9134,0,0,
9135,0,0,
9136,0.001,0.002,India
9137,0,0,
9138,0,0,Myanmar
9139,0.015,0.017,"Myanmar,Thailand"
9140,0,0,
9141,0.008,0.012,"Cambodia,Thailand,Vietnam"
9142,0.236,0.034,"Cambodia,Vietnam"
9143,0.260,0.031,"Cambodia,Vietnam"
9144,0.031,0.009,Vietnam
9145,0,0,
9146,0,0,
9147,0,0,
9148,0,0,
9149,0.005,0.004,Philippines
9150,0.004,0.001,Philippines
9151,0.133,0.016,Philippines
9152,0.057,0.013,Philippines
9153,0,0,
9154,0,0,
9155,0,0,
9156,0,0,
9157,0,0,
9158,0,0,
9159,0,0,
9160,0,0,
9161,0,0,
9162,0,0,
9163,0,0,
9164,0,0,
9165,0,0,
9166,0,0,
9167,0,0,
9168,0,0,
9169,0,0,
9170,0,0,
9171,0,0,
9172,0,0,Marshall Islands
9173,0,0,Marshall Islands
9174,0,0,
9175,0,0,Marshall Islands
9176,0,0,
9177,0,0,
9178,0,0,
9179,0,0,
9180,0,0,
9181,0,0,
9182,0,0,
9183,0,0,
9184,0,0,
9185,0,0,
9186,0,0,
9187,0,0,
9188,0,0,
9189,0,0,
9190,0,0,
9191,0,0,
9192,0,0,
9193,0,0,
9194,0,0,
9195,0,0,
9196,0,0,
9197,0,0,
9198,0,0,
9199,0,0,
9200,0,0,
9201,0,0,
9202,0,0,
9203,0,0,
9204,0,0,
9205,0,0,
9206,0,0,
9207,0,0,
9208,0,0,
9209,0,0,
9210,0,0,
9211,0,0,
9212,0,0,
9213,0,0,
9214,0,0,
9215,0,0,
9216,0,0,
9217,0,0,
9218,0,0,
9219,0,0,
9220,0,0,
9221,0,0,
9222,0,0,
9223,0,0,
9224,0.003,0.002,"Guatemala,El Salvador"
9225,0.096,0.012,"Guatemala,Honduras,El Salvador"
9226,0.065,0.027,"Honduras,Nicaragua,El Salvador"
9227,0.020,0.036,"Honduras,Nicaragua"
9228,0.001,0.007,Nicaragua
9229,0.001,0,Colombia
9230,0,0,Colombia
9231,0,0,
9232,0,0,
9233,0,0,Colombia
9234,0.002,0.003,"Colombia,Venezuela"
9235,0.004,0.001,"Netherlands,Venezuela"
9236,0,0,Venezuela
9237,0,0,
9238,0,0,
9239,0.005,0.001,"Grenada,Saint Lucia,Saint Vincent and the Grenadines"
9240,0.004,0,Barbados
9241,0,0,
9242,0,0,
9243,0,0,
9244,0,0,
9245,0,0,
9246,0,0,
9247,0,0,
9248,0,0,
9249,0,0,
9250,0,0,
9251,0,0,
9252,0,0,
9253,0,0,
9254,0,0,
9255,0,0,
9256,0,0,
9257,0,0,
9258,0,0,
9259,0,0,
9260,0,0,
9261,0.030,0.012,"Gambia,Guinea Bissau,Senegal"
9262,0.037,0.037,"Gambia,Guinea Bissau,Senegal"
9263,0.010,0.037,"Guinea,Gambia,Guinea Bissau,Mali,Senegal"
9264,0.006,0.037,"Guinea,Mali,Senegal"
9265,0.033,0.037,"Guinea,Mali"
9266,0.031,0.037,Mali
9267,0.041,0.037,"Burkina Faso,Mali"
9268,0.048,0.037,"Burkina Faso,Mali"
9269,0.081,0.037,Burkina Faso
9270,0.019,0.037,"Burkina Faso,Niger"
9271,0.039,0.035,"Benin,Burkina Faso,Niger,Nigeria"
9272,0.082,0.037,"Niger,Nigeria"
9273,0.114,0.037,"Niger,Nigeria"
9274,0.133,0.037,"Niger,Nigeria"
9275,0.039,0.037,"Niger,Nigeria"
9276,0.019,0.031,"Niger,Nigeria,Chad"
9277,0.014,0.03,"Cameroon,Nigeria,Chad"
9278,0.008,0.035,Chad
9279,0.005,0.036,Chad
9280,0.007,0.037,"Sudan,Chad"
9281,0.022,0.037,"Sudan,Chad"
9282,0.024,0.037,Sudan
9283,0.010,0.037,Sudan
9284,0.013,0.037,Sudan
9285,0.023,0.036,Sudan
9286,0.042,0.037,"Sudan,South Sudan"
9287,0.013,0.037,"Ethiopia,Sudan"
9288,0.044,0.036,"Ethiopia,Sudan"
9289,0.068,0.037,Ethiopia
9290,0.021,0.037,"Eritrea,Ethiopia"
9291,0.042,0.021,"Djibouti,Eritrea,Ethiopia,Yemen"
9292,0.075,0.019,Yemen
9293,0.004,0.007,Yemen
9294,0,0,Yemen
9295,0,0,
9296,0.001,0.002,Yemen
9297,0,0.001,Yemen
9298,0,0,
9299,0,0,
9300,0,0,
9301,0,0,
9302,0,0,
9303,0,0,
9304,0,0,
9305,0,0,
9306,0,0,
9307,0.136,0.021,India
9308,0.269,0.037,India
9309,0.257,0.037,India
9310,0.123,0.003,India
9311,0,0,
9312,0,0,
9313,0,0,
9314,0,0,
9315,0,0,
9316,0.003,0.003,India
9317,0,0,India
9318,0,0,Myanmar
9319,0.043,0.028,"Myanmar,Thailand"
9320,0.223,0.018,Thailand
9321,0.062,0.034,"Cambodia,Thailand"
9322,0.047,0.036,"Cambodia,Laos"
9323,0.018,0.037,"Cambodia,Vietnam"
9324,0.075,0.024,Vietnam
9325,0,0,
9326,0,0,
9327,0,0,
9328,0,0,
9329,0,0,Philippines
9330,0.056,0.011,Philippines
9331,0.073,0.013,Philippines
9332,0.021,0.007,Philippines
9333,0,0,
9334,0,0,
9335,0,0,
9336,0,0,
9337,0,0,
9338,0,0,
9339,0,0,
9340,0,0,
9341,0,0,
9342,0.003,0,United States of America
9343,0,0,
9344,0,0,
9345,0,0,
9346,0,0,
9347,0,0,
9348,0,0,
9349,0,0,
9350,0,0,
9351,0,0,
9352,0,0,
9353,0,0,
9354,0,0,
9355,0,0,
9356,0,0,
9357,0,0,
9358,0,0,
9359,0,0,
9360,0,0,
9361,0,0,
9362,0,0,
9363,0,0,
9364,0,0,
9365,0,0,
9366,0,0,
9367,0,0,
9368,0,0,
9369,0,0,
9370,0,0,
9371,0,0,
9372,0,0,
9373,0,0,
9374,0,0,
9375,0,0,
9376,0,0,
9377,0,0,
9378,0,0,
9379,0,0,
9380,0,0,
9381,0,0,
9382,0,0,
9383,0,0,
9384,0,0,
9385,0,0,
9386,0,0,
9387,0,0,
9388,0,0,
9389,0,0,
9390,0,0,
9391,0,0,
9392,0,0,
9393,0,0,
9394,0,0,
9395,0,0,
9396,0,0,
9397,0,0,
9398,0,0,
9399,0,0,
9400,0,0,
9401,0.003,0.003,Mexico
9402,0,0.001,Mexico
9403,0.023,0.014,"Guatemala,Mexico"
9404,0.168,0.036,"Guatemala,Mexico"
9405,0.068,0.034,"Belize,Guatemala,Honduras,El Salvador"
9406,0.066,0.033,"Honduras,Nicaragua"
9407,0.008,0.034,"Honduras,Nicaragua"
9408,0.001,0.008,"Honduras,Nicaragua"
9409,0,0,
9410,0,0,
9411,0,0,
9412,0,0,
9413,0,0,
9414,0,0,
9415,0,0,
9416,0,0,
9417,0,0,
9418,0,0,Venezuela
9419,0.008,0.002,"Dominica,France,Saint Lucia"
9420,0,0,
9421,0,0,
9422,0,0,
9423,0,0,
9424,0,0,
9425,0,0,
9426,0,0,
9427,0,0,
9428,0,0,
9429,0,0,
9430,0,0,
9431,0,0,
9432,0,0,
9433,0,0,
9434,0,0,
9435,0,0,
9436,0,0,
9437,0.001,0,Cape Verde
9438,0.005,0.001,Cape Verde
9439,0,0,
9440,0,0,
9441,0.101,0.016,"Mauritania,Senegal"
9442,0.022,0.037,Senegal
9443,0.013,0.037,"Mali,Mauritania,Senegal"
9444,0.011,0.037,"Mali,Mauritania,Senegal"
9445,0.011,0.037,"Mali,Mauritania"
9446,0.008,0.037,"Mali,Mauritania"
9447,0.013,0.036,"Mali,Mauritania"
9448,0.016,0.036,"Burkina Faso,Mali"
9449,0.009,0.037,"Burkina Faso,Mali"
9450,0.012,0.037,"Burkina Faso,Mali,Niger"
9451,0.014,0.033,"Mali,Niger"
9452,0.028,0.035,Niger
9453,0.028,0.036,Niger
9454,0.014,0.036,Niger
9455,0.002,0.036,Niger
9456,0.001,0.033,"Niger,Chad"
9457,0.003,0.036,"Niger,Chad"
9458,0.003,0.035,Chad
9459,0.004,0.035,Chad
9460,0.004,0.035,Chad
9461,0.008,0.036,"Sudan,Chad"
9462,0.002,0.036,Sudan
9463,0.002,0.037,Sudan
9464,0.002,0.037,Sudan
9465,0.007,0.036,Sudan
9466,0.104,0.037,Sudan
9467,0.018,0.037,Sudan
9468,0.018,0.037,"Eritrea,Ethiopia,Sudan"
9469,0.074,0.033,"Eritrea,Ethiopia"
9470,0.005,0.011,"Eritrea,Ethiopia"
9471,0.096,0.021,Yemen
9472,0.107,0.036,Yemen
9473,0.011,0.037,Yemen
9474,0.014,0.03,Yemen
9475,0.002,0.015,Yemen
9476,0,0.001,Yemen
9477,0,0,
9478,0,0,
9479,0,0,
9480,0,0,
9481,0,0,
9482,0,0,
9483,0,0,
9484,0,0,
9485,0,0,
9486,0.019,0.002,India
9487,0.165,0.034,India
9488,0.170,0.036,India
9489,0.127,0.037,India
9490,0.032,0.004,India
9491,0,0,
9492,0,0,
9493,0,0,
9494,0,0,
9495,0,0,
9496,0,0,Myanmar
9497,0.006,0.002,Myanmar
9498,0.006,0.003,Myanmar
9499,0.031,0.036,"Myanmar,Thailand"
9500,0.111,0.037,Thailand
9501,0.101,0.037,"Cambodia,Thailand"
9502,0.071,0.036,"Cambodia,Laos,Thailand"
9503,0.015,0.037,"Cambodia,Laos,Vietnam"
9504,0.058,0.016,Vietnam
9505,0,0,China
9506,0,0,
9507,0,0,
9508,0,0,
9509,0.002,0.001,Philippines
9510,0.469,0.024,Philippines
9511,0.009,0.002,Philippines
9512,0,0,Philippines
9513,0,0,
9514,0,0,
9515,0,0,
9516,0,0,
9517,0,0,
9518,0,0,
9519,0,0,
9520,0,0,
9521,0,0,
9522,0.002,0,United States of America
9523,0,0,
9524,0,0,
9525,0,0,
9526,0,0,
9527,0,0,
9528,0,0,
9529,0,0,
9530,0,0,
9531,0,0,
9532,0,0,
9533,0,0,
9534,0,0,Marshall Islands
9535,0,0,
9536,0,0,
9537,0,0,
9538,0,0,
9539,0,0,
9540,0,0,
9541,0,0,
9542,0,0,
9543,0,0,
9544,0,0,
9545,0,0,United States of America
9546,0,0,
9547,0,0,
9548,0,0,
9549,0,0,
9550,0,0,
9551,0,0,
9552,0,0,
9553,0,0,
9554,0,0,
9555,0,0,
9556,0,0,
9557,0,0,
9558,0,0,
9559,0,0,
9560,0,0,
9561,0,0,
9562,0,0,
9563,0,0,
9564,0,0,
9565,0,0,
9566,0,0,
9567,0,0,
9568,0,0,
9569,0,0,
9570,0,0,
9571,0,0,
9572,0,0,
9573,0,0,
9574,0,0,
9575,0,0,
9576,0,0,
9577,0,0,
9578,0,0,Mexico
9579,0.006,0.012,Mexico
9580,0.036,0.027,Mexico
9581,0.032,0.036,Mexico
9582,0.020,0.033,Mexico
9583,0.055,0.035,Mexico
9584,0.015,0.036,"Guatemala,Mexico"
9585,0.008,0.03,"Belize,Guatemala,Mexico"
9586,0.001,0,"Belize,Honduras"
9587,0,0,Honduras
9588,0,0,Honduras
9589,0,0,
9590,0,0,
9591,0.010,0.002,Jamaica
9592,0,0,
9593,0,0,
9594,0.001,0.001,Dominican Republic
9595,0,0,
9596,0.002,0,United States of America
9597,0.001,0,United States of America
9598,0.001,0,"France,United Kingdom,Saint Kitts and Nevis,Netherlands"
9599,0.007,0.001,"Antigua and Barbuda,France"
9600,0,0,
9601,0,0,
9602,0,0,
9603,0,0,
9604,0,0,
9605,0,0,
9606,0,0,
9607,0,0,
9608,0,0,
9609,0,0,
9610,0,0,
9611,0,0,
9612,0,0,
9613,0,0,
9614,0,0,
9615,0,0,
9616,0,0,
9617,0.002,0.001,Cape Verde
9618,0.001,0.001,Cape Verde
9619,0,0,
9620,0,0,
9621,0.004,0.005,"Mauritania,Senegal"
9622,0.010,0.036,"Mauritania,Senegal"
9623,0.007,0.036,"Mauritania,Senegal"
9624,0.004,0.035,Mauritania
9625,0.003,0.036,Mauritania
9626,0.001,0.036,Mauritania
9627,0.001,0.036,"Mali,Mauritania"
9628,0.009,0.036,Mali
9629,0.003,0.036,Mali
9630,0.003,0.035,Mali
9631,0.001,0.035,"Mali,Niger"
9632,0.001,0.035,"Mali,Niger"
9633,0.001,0.032,Niger
9634,0.001,0.036,Niger
9635,0.001,0.036,Niger
9636,0,0.036,Niger
9637,0.001,0.036,"Niger,Chad"
9638,0,0.034,Chad
9639,0,0.032,Chad
9640,0,0.035,Chad
9641,0,0.036,"Sudan,Chad"
9642,0.002,0.035,Sudan
9643,0.002,0.035,Sudan
9644,0.002,0.036,Sudan
9645,0.010,0.036,Sudan
9646,0.020,0.036,Sudan
9647,0.011,0.036,Sudan
9648,0.013,0.035,"Eritrea,Sudan"
9649,0.012,0.018,"Eritrea,Sudan"
9650,0.002,0.001,"Eritrea,Saudi Arabia"
9651,0.052,0.028,"Saudi Arabia,Yemen"
9652,0.015,0.036,"Saudi Arabia,Yemen"
9653,0.003,0.036,"Saudi Arabia,Yemen"
9654,0.003,0.036,"Saudi Arabia,Yemen"
9655,0.001,0.036,Yemen
9656,0.003,0.026,"Oman,Yemen"
9657,0.002,0.012,Oman
9658,0,0,Oman
9659,0,0,
9660,0,0,
9661,0,0,
9662,0,0,
9663,0,0,
9664,0,0,
9665,0,0,
9666,0.057,0.013,India
9667,0.255,0.036,India
9668,0.169,0.036,India
9669,0.249,0.036,India
9670,0.247,0.034,India
9671,0.101,0.01,India
9672,0,0,
9673,0,0,
9674,0,0,
9675,0,0,
9676,0,0,
9677,0.118,0.028,Myanmar
9678,0.148,0.026,"Myanmar,Thailand"
9679,0.038,0.036,"Myanmar,Thailand"
9680,0.052,0.036,"Laos,Thailand"
9681,0.109,0.036,"Laos,Thailand"
9682,0.049,0.036,"Laos,Thailand,Vietnam"
9683,0.043,0.021,"Laos,Vietnam"
9684,0.011,0,Vietnam
9685,0,0,China
9686,0,0,China
9687,0,0,
9688,0,0,
9689,0.004,0.001,Philippines
9690,0.100,0.029,Philippines
9691,0.004,0.005,Philippines
9692,0,0,
9693,0,0,
9694,0,0,
9695,0,0,
9696,0,0,
9697,0,0,
9698,0,0,
9699,0,0,
9700,0,0,
9701,0,0,
9702,0,0,United States of America
9703,0,0,
9704,0,0,
9705,0,0,
9706,0,0,
9707,0,0,
9708,0,0,
9709,0,0,
9710,0,0,
9711,0,0,
9712,0,0,
9713,0,0,
9714,0,0,
9715,0,0,
9716,0,0,
9717,0,0,
9718,0,0,
9719,0,0,
9720,0,0,
9721,0,0,
9722,0,0,
9723,0,0,
9724,0,0,
9725,0,0,
9726,0,0,
9727,0,0,
9728,0,0,
9729,0,0,
9730,0,0,
9731,0,0,
9732,0.002,0.007,United States of America
9733,0,0,
9734,0,0,
9735,0,0,
9736,0,0,
9737,0,0,
9738,0,0,
9739,0,0,
9740,0,0,
9741,0,0,
9742,0,0,
9743,0,0,
9744,0,0,
9745,0,0,
9746,0,0,
9747,0,0,
9748,0,0,
9749,0,0,
9750,0,0,
9751,0,0,
9752,0,0,Mexico
9753,0,0,
9754,0,0,Mexico
9755,0,0,
9756,0,0,
9757,0.006,0.009,Mexico
9758,0.032,0.031,Mexico
9759,0.049,0.035,Mexico
9760,0.453,0.036,Mexico
9761,0.104,0.033,Mexico
9762,0.017,0.009,Mexico
9763,0.019,0.009,Mexico
9764,0.008,0.022,Mexico
9765,0.007,0.035,"Belize,Mexico"
9766,0.001,0.006,"Belize,Mexico"
9767,0,0,
9768,0,0,
9769,0.001,0,United Kingdom
9770,0.002,0.001,"United Kingdom,Jamaica"
9771,0.030,0.007,"Cuba,Jamaica"
9772,0.009,0.002,"Cuba,Haiti,United States of America"
9773,0.120,0.016,Haiti
9774,0.092,0.029,"Dominican Republic,Haiti"
9775,0.061,0.01,Dominican Republic
9776,0.048,0.005,United States of America
9777,0.013,0.001,"United Kingdom,United States of America"
9778,0.001,0,"France,United Kingdom,Netherlands"
9779,0,0,
9780,0,0,
9781,0,0,
9782,0,0,
9783,0,0,
9784,0,0,
9785,0,0,
9786,0,0,
9787,0,0,
9788,0,0,
9789,0,0,
9790,0,0,
9791,0,0,
9792,0,0,
9793,0,0,
9794,0,0,
9795,0,0,
9796,0,0,
9797,0,0,
9798,0,0,
9799,0,0,
9800,0,0,
9801,0.002,0.004,Mauritania
9802,0.009,0.035,Mauritania
9803,0.001,0.036,Mauritania
9804,0,0.036,Mauritania
9805,0,0.036,Mauritania
9806,0,0.036,"Mali,Mauritania"
9807,0.001,0.036,"Mali,Mauritania"
9808,0,0.036,Mali
9809,0,0.036,Mali
9810,0,0.035,Mali
9811,0,0.036,"Algeria,Mali"
9812,0.001,0.036,"Algeria,Mali,Niger"
9813,0.001,0.032,"Algeria,Niger"
9814,0.001,0.036,Niger
9815,0,0.036,Niger
9816,0,0.036,Niger
9817,0,0.036,"Niger,Chad"
9818,0,0.036,Chad
9819,0,0.035,Chad
9820,0,0.036,Chad
9821,0,0.036,"Libya,Sudan,Chad"
9822,0.002,0.036,"Libya,Sudan"
9823,0.002,0.036,Sudan
9824,0.002,0.036,Sudan
9825,0.002,0.036,Sudan
9826,0.003,0.036,Sudan
9827,0.001,0.035,Sudan
9828,0.014,0.028,Sudan
9829,0,0.001,Sudan
9830,0.015,0.016,Saudi Arabia
9831,0.018,0.036,Saudi Arabia
9832,0.007,0.036,Saudi Arabia
9833,0.006,0.036,Saudi Arabia
9834,0.004,0.036,"Saudi Arabia,Yemen"
9835,0.003,0.036,"Oman,Saudi Arabia,Yemen"
9836,0.002,0.035,"Oman,Saudi Arabia,Yemen"
9837,0,0.035,"Oman,Saudi Arabia"
9838,0,0.021,Oman
9839,0,0,
9840,0,0,
9841,0,0,
9842,0,0,
9843,0,0,
9844,0,0,
9845,0,0,
9846,0.473,0.021,India
9847,0.189,0.035,India
9848,0.193,0.036,India
9849,0.163,0.036,India
9850,0.046,0.036,India
9851,0.136,0.035,India
9852,0.082,0.014,India
9853,0.003,0,India
9854,0,0,
9855,0,0,
9856,0.007,0.004,Myanmar
9857,0.063,0.033,Myanmar
9858,0.037,0.036,"Myanmar,Thailand"
9859,0.050,0.036,"Myanmar,Thailand"
